date,country,cases,deaths,icu_patients,hosp_patients,tests,positive_rate,vac,fully_vac,population,month,year
2021-04-22,Norway,444,1,NA,199,4995214,0.029,1225540,325444,5465629,4,2021
2021-04-23,Norway,480,1,NA,194,5015981,0.028,1244179,326924,5465629,4,2021
2021-04-24,Norway,329,0,NA,192,5025854,0.027,1244672,327061,5465629,4,2021
2021-04-25,Norway,222,0,NA,200,5035451,0.026,1245037,327114,5465629,4,2021
2021-04-26,Norway,550,0,NA,207,5060314,0.025,1247499,327743,5465629,4,2021
2021-04-27,Norway,524,0,NA,206,5081773,0.027,1267163,333960,5465629,4,2021
2021-04-28,Norway,470,17,NA,200,5102825,0.024,1326233,359166,5465629,4,2021
2021-04-29,Norway,385,1,NA,186,5122489,0.023,1380830,380530,5465629,4,2021
2021-04-30,Norway,429,2,NA,173,5141521,0.023,1406618,388937,5465629,4,2021
2021-05-01,Norway,289,0,NA,160,5150016,0.023,1408212,389334,5465629,5,2021
2021-05-02,Norway,210,0,NA,155,5159657,0.023,1409300,389651,5465629,5,2021
2021-05-03,Norway,483,1,NA,153,5184532,0.022,1412498,391197,5465629,5,2021
2021-05-04,Norway,484,0,NA,128,5206412,0.022,1422841,403562,5465629,5,2021
2021-05-05,Norway,469,10,NA,109,5229116,0.022,1463717,442666,5465629,5,2021
2021-05-06,Norway,506,0,NA,115,5249543,0.023,1499013,479032,5465629,5,2021
2021-05-07,Norway,407,0,NA,114,5268676,0.022,1514540,495500,5465629,5,2021
2021-05-08,Norway,316,0,NA,106,5278398,0.022,1515144,496165,5465629,5,2021
2021-05-09,Norway,231,0,NA,110,5289301,0.022,1515452,496578,5465629,5,2021
2021-05-10,Norway,657,0,NA,117,5315336,0.023,1517917,503184,5465629,5,2021
2021-05-11,Norway,473,0,NA,114,5336938,0.023,1536021,535107,5465629,5,2021
2021-05-12,Norway,500,7,NA,125,5356153,0.024,1578392,588993,5465629,5,2021
2021-05-13,Norway,320,0,NA,112,5368053,0.025,1591299,597865,5465629,5,2021
2021-05-14,Norway,425,0,NA,126,5386046,0.025,1602574,606339,5465629,5,2021
2021-05-15,Norway,312,0,NA,110,5395992,0.025,1604618,607179,5465629,5,2021
2021-05-16,Norway,247,0,NA,107,5405421,0.025,1605951,608278,5465629,5,2021
2021-05-17,Norway,201,0,NA,101,5411112,0.026,1606237,608754,5465629,5,2021
2021-05-18,Norway,314,0,NA,114,5438078,0.023,1610870,632707,5465629,5,2021
2021-05-19,Norway,478,7,NA,110,5464459,0.021,1619126,705522,5465629,5,2021
2021-05-20,Norway,505,0,NA,99,5490687,0.02,1627950,774749,5465629,5,2021
2021-05-21,Norway,714,0,NA,92,5517187,0.021,1633046,806174,5465629,5,2021
2021-05-22,Norway,452,0,NA,91,5530639,0.022,1634440,807269,5465629,5,2021
2021-05-23,Norway,451,0,NA,95,5544297,0.022,1635323,807705,5465629,5,2021
2021-05-24,Norway,238,1,NA,103,5561035,0.021,1636244,810317,5465629,5,2021
2021-05-25,Norway,511,0,NA,109,5590073,0.022,1640417,839679,5465629,5,2021
2021-05-26,Norway,499,1,NA,99,5614114,0.023,1650219,924107,5465629,5,2021
2021-05-27,Norway,409,0,NA,88,5634538,0.023,1659799,998605,5465629,5,2021
2021-05-28,Norway,339,0,NA,85,5654352,0.021,1664921,1030859,5465629,5,2021
2021-05-29,Norway,245,0,NA,81,5663197,0.02,1665648,1033033,5465629,5,2021
2021-05-30,Norway,169,0,NA,76,5672771,0.019,1665846,1034678,5465629,5,2021
2021-05-31,Norway,292,0,NA,71,5696274,0.018,1669089,1041363,5465629,5,2021
2021-06-01,Norway,460,0,NA,65,5715981,0.019,1688076,1064687,5465629,6,2021
2021-06-02,Norway,353,2,NA,63,5737102,0.018,1741414,1135361,5465629,6,2021
2021-06-03,Norway,289,0,NA,65,5756767,0.018,1796834,1194330,5465629,6,2021
2021-06-04,Norway,303,0,NA,63,5774048,0.018,1828581,1214204,5465629,6,2021
2021-06-05,Norway,168,0,NA,NA,5781994,0.017,1832399,1214976,5465629,6,2021
2021-06-06,Norway,128,0,NA,NA,5789965,0.017,1835529,1215352,5465629,6,2021
2021-06-07,Norway,249,-1,NA,62,5811075,0.017,1851353,1218305,5465629,6,2021
2021-06-08,Norway,188,0,NA,61,5828198,0.015,1878786,1237847,5465629,6,2021
2021-06-09,Norway,212,5,NA,58,5845441,0.014,1919210,1298748,5465629,6,2021
2021-06-10,Norway,210,0,NA,55,5862306,0.014,1959318,1354462,5465629,6,2021
2021-06-11,Norway,198,0,NA,47,5878667,0.013,1981144,1375560,5465629,6,2021
2021-06-12,Norway,112,0,NA,NA,5886672,0.012,1984378,1376447,5465629,6,2021
2021-06-13,Norway,60,0,NA,NA,5894762,0.012,1986710,1377148,5465629,6,2021
2021-06-14,Norway,231,0,NA,47,5916487,0.011,2006446,1379770,5465629,6,2021
2021-06-15,Norway,222,0,NA,47,5934470,0.012,2035775,1390443,5465629,6,2021
2021-06-16,Norway,180,1,NA,45,5952488,0.011,2100746,1431757,5465629,6,2021
2021-06-17,Norway,219,0,NA,43,5970169,0.011,2160655,1464625,5465629,6,2021
2021-06-18,Norway,197,0,NA,39,5986639,0.011,2192758,1477059,5465629,6,2021
2021-06-19,Norway,130,0,NA,NA,5996114,0.011,2199208,1477789,5465629,6,2021
2021-06-20,Norway,108,0,NA,NA,6004801,0.012,2203683,1477924,5465629,6,2021
2021-06-21,Norway,212,0,NA,38,6024508,0.012,2221583,1480744,5465629,6,2021
2021-06-22,Norway,221,0,NA,34,6040848,0.012,2258967,1494061,5465629,6,2021
2021-06-23,Norway,178,2,NA,32,6057525,0.012,2337357,1526380,5465629,6,2021
2021-06-24,Norway,326,0,NA,33,6074504,0.013,2428963,1548365,5465629,6,2021
2021-06-25,Norway,72,0,NA,27,6090812,0.012,2473917,1557870,5465629,6,2021
2021-06-26,Norway,149,0,NA,NA,6098588,0.012,2482689,1559561,5465629,6,2021
2021-06-27,Norway,97,0,NA,NA,6106773,0.012,2487270,1560835,5465629,6,2021
2021-06-28,Norway,156,0,NA,25,6126564,0.012,2519632,1562113,5465629,6,2021
2021-06-29,Norway,293,0,NA,24,6142747,0.012,2567876,1565485,5465629,6,2021
2021-06-30,Norway,279,2,NA,22,6161058,0.013,2673388,1572207,5465629,6,2021
2021-07-01,Norway,193,0,NA,25,6178899,0.012,2776303,1580180,5465629,7,2021
2021-07-02,Norway,240,0,NA,28,6194897,0.014,2827649,1583456,5465629,7,2021
2021-07-03,Norway,112,0,NA,NA,6202919,0.013,2836919,1584065,5465629,7,2021
2021-07-04,Norway,88,0,NA,NA,6210930,0.013,2842979,1584580,5465629,7,2021
2021-07-05,Norway,187,0,NA,25,6228605,0.014,2869777,1585252,5465629,7,2021
2021-07-06,Norway,227,0,NA,28,6242756,0.013,2911796,1588695,5465629,7,2021
2021-07-07,Norway,211,2,NA,30,6258780,0.013,2989093,1597470,5465629,7,2021
2021-07-08,Norway,99,0,NA,24,6275235,0.012,3058444,1606503,5465629,7,2021
2021-07-09,Norway,293,0,NA,27,6289807,0.013,3085515,1609947,5465629,7,2021
2021-07-10,Norway,134,0,NA,NA,6297064,0.013,3089680,1610261,5465629,7,2021
2021-07-11,Norway,97,0,NA,NA,6303895,0.013,3092659,1610439,5465629,7,2021
2021-07-12,Norway,170,0,NA,26,6318455,0.014,3105887,1612421,5465629,7,2021
2021-07-13,Norway,182,0,NA,21,6330581,0.014,3129626,1621518,5465629,7,2021
2021-07-14,Norway,171,0,NA,20,6343368,0.014,3178164,1650859,5465629,7,2021
2021-07-15,Norway,156,0,NA,18,6355908,0.015,3221245,1680320,5465629,7,2021
2021-07-16,Norway,216,0,NA,17,6367765,0.014,3237675,1690358,5465629,7,2021
2021-07-17,Norway,138,0,NA,NA,6374384,0.015,3238162,1690933,5465629,7,2021
2021-07-18,Norway,109,0,NA,NA,6381302,0.015,3238455,1691186,5465629,7,2021
2021-07-19,Norway,195,0,NA,28,6395694,0.015,3247458,1694481,5465629,7,2021
2021-07-20,Norway,246,0,NA,24,6407499,0.016,3269119,1703135,5465629,7,2021
2021-07-21,Norway,189,3,NA,24,6420233,0.016,3334515,1723038,5465629,7,2021
2021-07-22,Norway,266,0,NA,21,6433508,0.018,3402642,1745268,5465629,7,2021
2021-07-23,Norway,228,0,NA,21,6446170,0.017,3424379,1752733,5465629,7,2021
2021-07-24,Norway,168,0,NA,NA,6453709,0.018,3424525,1753142,5465629,7,2021
2021-07-25,Norway,136,0,NA,NA,6461267,0.018,3424592,1753400,5465629,7,2021
2021-07-26,Norway,330,0,NA,24,6477653,0.019,3433359,1756571,5465629,7,2021
2021-07-27,Norway,273,0,NA,22,6492645,0.019,3454821,1765419,5465629,7,2021
2021-07-28,Norway,171,0,NA,21,6508338,0.018,3522821,1791453,5465629,7,2021
2021-07-29,Norway,586,0,NA,25,6523623,0.021,3590080,1818198,5465629,7,2021
2021-07-30,Norway,344,0,NA,17,6539565,0.022,3611873,1829212,5465629,7,2021
2021-07-31,Norway,156,0,NA,NA,6549242,0.021,3612292,1830011,5465629,7,2021
2021-08-01,Norway,226,0,NA,NA,6558326,0.021,3612352,1830155,5465629,8,2021
2021-08-02,Norway,412,0,NA,17,6577494,0.022,3621567,1839256,5465629,8,2021
2021-08-03,Norway,475,0,NA,19,6594370,0.023,3637007,1856921,5465629,8,2021
2021-08-04,Norway,478,5,NA,25,6612170,0.026,3678961,1900513,5465629,8,2021
2021-08-05,Norway,560,0,NA,30,6629663,0.025,3714900,1949057,5465629,8,2021
2021-08-06,Norway,426,0,NA,33,6646634,0.026,3725469,1970614,5465629,8,2021
2021-08-07,Norway,262,0,NA,NA,6656571,0.026,3725719,1971887,5465629,8,2021
2021-08-08,Norway,370,0,NA,NA,6666440,0.028,3725799,1972740,5465629,8,2021
2021-08-09,Norway,497,0,NA,25,6688340,0.028,3728821,1994242,5465629,8,2021
2021-08-10,Norway,666,1,NA,33,6706739,0.029,3735927,2028292,5465629,8,2021
2021-08-11,Norway,322,2,NA,32,6725514,0.027,3757380,2110119,5465629,8,2021
2021-08-12,Norway,574,0,NA,31,6743288,0.027,3776032,2195158,5465629,8,2021
2021-08-13,Norway,872,1,NA,25,6760948,0.031,3781755,2234487,5465629,8,2021
2021-08-14,Norway,268,0,NA,NA,6771311,0.031,3782011,2236792,5465629,8,2021
2021-08-15,Norway,449,0,NA,NA,6781102,0.032,3782078,2237929,5465629,8,2021
2021-08-16,Norway,530,1,NA,29,6802410,0.032,3784384,2268979,5465629,8,2021
2021-08-17,Norway,747,1,NA,32,6821669,0.033,3788824,2313972,5465629,8,2021
2021-08-18,Norway,612,1,NA,28,6841724,0.035,3799979,2420734,5465629,8,2021
2021-08-19,Norway,685,0,NA,32,6861955,0.035,3809867,2522031,5465629,8,2021
2021-08-20,Norway,720,0,NA,37,6883343,0.033,3814787,2575456,5465629,8,2021
2021-08-21,Norway,277,0,NA,NA,6895058,0.032,3815136,2582309,5465629,8,2021
2021-08-22,Norway,553,0,NA,NA,6907254,0.033,3815257,2584140,5465629,8,2021
2021-08-23,Norway,1124,0,NA,53,6938039,0.035,3817531,2625569,5465629,8,2021
2021-08-24,Norway,1093,0,NA,52,6968156,0.035,3822835,2692334,5465629,8,2021
2021-08-25,Norway,1294,3,NA,56,6999507,0.036,3835046,2818286,5465629,8,2021
2021-08-26,Norway,1415,0,NA,65,7030017,0.039,3848517,2943393,5465629,8,2021
2021-08-27,Norway,1552,0,NA,60,7058730,0.042,3857342,3004936,5465629,8,2021
2021-08-28,Norway,1047,0,NA,NA,7075303,0.045,3859686,3014986,5465629,8,2021
2021-08-29,Norway,907,0,NA,NA,7091895,0.046,3859845,3019730,5465629,8,2021
2021-08-30,Norway,1349,0,NA,79,7133144,0.044,3868635,3057230,5465629,8,2021
2021-08-31,Norway,1785,0,NA,89,7170845,0.046,3877295,3103490,5465629,8,2021
2021-09-01,Norway,1640,8,NA,83,7206853,0.047,3893484,3183588,5465629,9,2021
2021-09-02,Norway,1550,0,NA,89,7242143,0.046,3910499,3263303,5465629,9,2021
2021-09-03,Norway,1687,0,NA,88,7273062,0.046,3919576,3299390,5465629,9,2021
2021-09-04,Norway,1149,0,NA,NA,7288947,0.047,3920724,3305326,5465629,9,2021
2021-09-05,Norway,1065,0,NA,NA,7304768,0.048,3920967,3306345,5465629,9,2021
2021-09-06,Norway,1204,0,NA,94,7344847,0.048,3925885,3326521,5465629,9,2021
2021-09-07,Norway,1704,1,NA,103,7378964,0.048,3933792,3352483,5465629,9,2021
2021-09-08,Norway,1546,3,NA,97,7409822,0.049,3953660,3405188,5465629,9,2021
2021-09-09,Norway,1629,1,NA,104,7437229,0.051,3972087,3450333,5465629,9,2021
2021-09-10,Norway,1301,0,NA,116,7461019,0.051,3981478,3470779,5465629,9,2021
2021-09-11,Norway,840,0,NA,NA,7471600,0.051,3982566,3473538,5465629,9,2021
2021-09-12,Norway,653,0,NA,NA,7482755,0.05,3982971,3473665,5465629,9,2021
2021-09-13,Norway,1120,0,NA,127,7513381,0.052,3988077,3484520,5465629,9,2021
2021-09-14,Norway,1219,2,NA,105,7539324,0.052,4004240,3496905,5465629,9,2021
2021-09-15,Norway,969,12,NA,106,7563741,0.05,4033972,3526941,5465629,9,2021
2021-09-16,Norway,982,0,NA,97,7585007,0.048,4060338,3551275,5465629,9,2021
2021-09-17,Norway,763,0,NA,107,7601672,0.047,4073646,3562017,5465629,9,2021
2021-09-18,Norway,570,0,NA,NA,7610347,0.045,4075940,3562482,5465629,9,2021
2021-09-19,Norway,474,0,NA,NA,7619681,0.045,4075954,3562556,5465629,9,2021
2021-09-20,Norway,679,0,NA,122,7647505,0.042,4088748,3569173,5465629,9,2021
2021-09-21,Norway,484,0,NA,119,7669274,0.038,4104071,3578635,5465629,9,2021
2021-09-22,Norway,1207,9,NA,113,7689193,0.041,4120952,3597563,5465629,9,2021
2021-09-23,Norway,721,0,NA,100,7706109,0.04,4135912,3614395,5465629,9,2021
2021-09-24,Norway,705,0,NA,96,7719838,0.041,4142492,3621742,5465629,9,2021
2021-09-25,Norway,519,0,NA,NA,7725775,0.041,4144131,3621901,5465629,9,2021
2021-09-26,Norway,381,0,NA,NA,7731706,0.042,4144141,3621974,5465629,9,2021
2021-09-27,Norway,658,0,NA,104,7748989,0.046,4148491,3627178,5465629,9,2021
2021-09-28,Norway,702,1,NA,97,7762340,0.053,4153526,3634483,5465629,9,2021
2021-09-29,Norway,555,10,NA,98,7775567,0.049,4163645,3649145,5465629,9,2021
2021-09-30,Norway,581,0,NA,93,7787513,0.05,4173875,3663054,5465629,9,2021
2021-10-01,Norway,484,0,NA,94,7797516,0.05,4176436,3669324,5465629,10,2021
2021-10-02,Norway,309,0,NA,NA,7801964,0.048,4176557,3669606,5465629,10,2021
2021-10-03,Norway,309,0,NA,NA,7806848,0.048,4176560,3669616,5465629,10,2021
2021-10-04,Norway,484,0,NA,97,7820805,0.048,4177673,3672622,5465629,10,2021
2021-10-05,Norway,582,0,NA,92,7831923,0.047,4180382,3677750,5465629,10,2021
2021-10-06,Norway,480,10,NA,90,7842768,0.048,4184074,3684840,5465629,10,2021
2021-10-07,Norway,508,0,NA,97,7852831,0.048,4187578,3692455,5465629,10,2021
2021-10-08,Norway,467,0,NA,105,7861148,0.049,4188956,3696236,5465629,10,2021
2021-10-09,Norway,221,0,NA,NA,7865140,0.048,4188984,3696323,5465629,10,2021
2021-10-10,Norway,287,0,NA,NA,7869165,0.049,4188998,3696336,5465629,10,2021
2021-10-11,Norway,172,0,NA,98,7880817,0.045,4190095,3698292,5465629,10,2021
2021-10-12,Norway,896,0,NA,93,7889630,0.053,4191407,3700889,5465629,10,2021
2021-10-13,Norway,399,13,NA,93,7898571,0.053,4193491,3706467,5465629,10,2021
2021-10-14,Norway,356,0,NA,95,7906384,0.052,4194779,3710025,5465629,10,2021
2021-10-15,Norway,423,0,NA,95,7913690,0.052,4195638,3712206,5465629,10,2021
2021-10-16,Norway,334,0,NA,NA,7917116,0.055,4195653,3712244,5465629,10,2021
2021-10-17,Norway,209,0,NA,NA,7920962,0.054,4195659,3712263,5465629,10,2021
2021-10-18,Norway,545,0,NA,99,7932841,0.061,4196073,3713628,5465629,10,2021
2021-10-19,Norway,608,0,NA,101,7942311,0.055,4196993,3715986,5465629,10,2021
2021-10-20,Norway,657,9,NA,118,7952496,0.058,4199314,3720735,5465629,10,2021
2021-10-21,Norway,748,0,NA,121,7961763,0.064,4201256,3725855,5465629,10,2021
2021-10-22,Norway,641,1,NA,121,7970486,0.066,4202100,3728223,5465629,10,2021
2021-10-23,Norway,543,0,NA,NA,7974794,0.068,4202140,3728257,5465629,10,2021
2021-10-24,Norway,424,0,NA,NA,7979617,0.071,4202142,3728259,5465629,10,2021
2021-10-25,Norway,893,0,NA,125,7993806,0.074,4202686,3729870,5465629,10,2021
2021-10-26,Norway,1144,1,NA,106,8005963,0.079,4203615,3731938,5465629,10,2021
2021-10-27,Norway,1180,5,NA,101,8018809,0.084,4205361,3737506,5465629,10,2021
2021-10-28,Norway,996,0,NA,107,8032009,0.083,4206824,3743446,5465629,10,2021
2021-10-29,Norway,1125,0,NA,121,8043935,0.086,4207535,3745249,5465629,10,2021
2021-10-30,Norway,798,0,NA,NA,8049302,0.088,4207595,3745300,5465629,10,2021
2021-10-31,Norway,627,0,NA,NA,8054985,0.09,4207597,3745307,5465629,10,2021
2021-11-01,Norway,1335,2,NA,168,8073317,0.091,4208122,3746417,5465629,11,2021
2021-11-02,Norway,1626,0,NA,163,8089000,0.093,4209056,3748214,5465629,11,2021
2021-11-03,Norway,1514,17,NA,167,8105923,0.092,4211085,3752922,5465629,11,2021
2021-11-04,Norway,1534,1,NA,171,8120790,0.096,4213291,3757551,5465629,11,2021
2021-11-05,Norway,1506,2,NA,173,8134925,0.098,4214317,3759800,5465629,11,2021
2021-11-06,Norway,1062,0,NA,NA,8141730,0.1,4214374,3759911,5465629,11,2021
2021-11-07,Norway,998,0,NA,NA,8149153,0.102,4214379,3759922,5465629,11,2021
2021-11-08,Norway,1532,-1,NA,197,8169877,0.101,4215038,3761489,5465629,11,2021
2021-11-09,Norway,2126,3,NA,187,8187739,0.104,4216299,3764668,5465629,11,2021
2021-11-10,Norway,1783,23,NA,188,8206878,0.104,4218312,3768868,5465629,11,2021
2021-11-11,Norway,2006,1,NA,184,8224573,0.106,4220512,3774436,5465629,11,2021
2021-11-12,Norway,1762,2,NA,190,8239792,0.107,4221472,3776095,5465629,11,2021
2021-11-13,Norway,1306,0,NA,NA,8247466,0.109,4221550,3776210,5465629,11,2021
2021-11-14,Norway,1156,0,NA,NA,8255492,0.11,4221552,3776216,5465629,11,2021
2021-11-15,Norway,783,1,NA,NA,8278306,0.101,4222572,3778658,5465629,11,2021
2021-11-16,Norway,3530,1,NA,NA,8297120,0.113,4223869,3781603,5465629,11,2021
2021-11-17,Norway,2475,43,NA,NA,8316259,0.119,4226042,3787419,5465629,11,2021
2021-11-18,Norway,2425,1,NA,NA,8333575,0.123,4228106,3791850,5465629,11,2021
2021-11-19,Norway,2364,3,NA,NA,8349757,0.128,4229092,3794419,5465629,11,2021
2021-11-20,Norway,1338,0,NA,NA,8358005,0.127,4229179,3795188,5465629,11,2021
2021-11-21,Norway,1470,0,NA,NA,8366030,0.13,4229180,3795190,5465629,11,2021
2021-11-22,Norway,2391,3,NA,NA,8373267,0.168,4229970,3797112,5465629,11,2021
2021-11-23,Norway,1520,1,NA,NA,NA,NA,4230935,3800718,5465629,11,2021
2021-11-24,Norway,4575,46,NA,NA,NA,NA,NA,NA,5465629,11,2021
2020-01-31,United Kingdom,2,NA,NA,NA,NA,NA,NA,NA,68207114,1,2020
2020-02-01,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-02,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-03,United Kingdom,6,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-04,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-05,United Kingdom,1,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-06,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-07,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-08,United Kingdom,4,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-09,United Kingdom,1,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-10,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-11,United Kingdom,1,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-12,United Kingdom,1,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-13,United Kingdom,1,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-14,United Kingdom,1,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-15,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-16,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-17,United Kingdom,1,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-18,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-19,United Kingdom,1,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-20,United Kingdom,2,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-21,United Kingdom,1,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-22,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-23,United Kingdom,5,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-24,United Kingdom,2,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-25,United Kingdom,4,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-26,United Kingdom,3,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-27,United Kingdom,7,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-28,United Kingdom,12,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-02-29,United Kingdom,5,NA,NA,NA,NA,NA,NA,NA,68207114,2,2020
2020-03-01,United Kingdom,33,NA,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-02,United Kingdom,40,NA,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-03,United Kingdom,55,NA,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-04,United Kingdom,57,NA,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-05,United Kingdom,49,NA,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-06,United Kingdom,79,1,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-07,United Kingdom,55,1,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-08,United Kingdom,54,0,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-09,United Kingdom,147,1,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-10,United Kingdom,259,4,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-11,United Kingdom,412,0,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-12,United Kingdom,489,2,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-13,United Kingdom,480,1,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-14,United Kingdom,364,19,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-15,United Kingdom,443,14,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-16,United Kingdom,615,23,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-17,United Kingdom,770,17,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-18,United Kingdom,1006,35,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-19,United Kingdom,1066,46,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-20,United Kingdom,1258,32,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-21,United Kingdom,1215,58,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-22,United Kingdom,1388,35,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-23,United Kingdom,2349,76,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-24,United Kingdom,2382,148,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-25,United Kingdom,2717,191,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-26,United Kingdom,3127,182,NA,NA,NA,NA,NA,NA,68207114,3,2020
2020-03-27,United Kingdom,3249,288,NA,7267,NA,NA,NA,NA,68207114,3,2020
2020-03-28,United Kingdom,2843,292,NA,8278,NA,NA,NA,NA,68207114,3,2020
2020-03-29,United Kingdom,2892,213,NA,9525,NA,NA,NA,NA,68207114,3,2020
2020-03-30,United Kingdom,4327,374,NA,11093,NA,NA,NA,NA,68207114,3,2020
2020-03-31,United Kingdom,4534,404,NA,12597,176912,NA,NA,NA,68207114,3,2020
2020-04-01,United Kingdom,4974,673,NA,13637,189286,NA,NA,NA,68207114,4,2020
2020-04-02,United Kingdom,4929,657,1813,13875,205158,NA,NA,NA,68207114,4,2020
2020-04-03,United Kingdom,4981,737,2120,15546,219403,NA,NA,NA,68207114,4,2020
2020-04-04,United Kingdom,4073,757,2309,17502,234506,NA,NA,NA,68207114,4,2020
2020-04-05,United Kingdom,3650,601,2469,18855,246169,NA,NA,NA,68207114,4,2020
2020-04-06,United Kingdom,5316,570,2644,19493,259659,NA,NA,NA,68207114,4,2020
2020-04-07,United Kingdom,5486,1105,2864,20234,272925,0.348,NA,NA,68207114,4,2020
2020-04-08,United Kingdom,5163,1032,2967,20740,288119,0.34,NA,NA,68207114,4,2020
2020-04-09,United Kingdom,4906,1117,2963,21005,305217,0.336,NA,NA,68207114,4,2020
2020-04-10,United Kingdom,4367,1123,3228,21280,321156,0.324,NA,NA,68207114,4,2020
2020-04-11,United Kingdom,3613,844,3274,21254,336176,0.32,NA,NA,68207114,4,2020
2020-04-12,United Kingdom,3539,657,3301,21687,348193,0.317,NA,NA,68207114,4,2020
2020-04-13,United Kingdom,4205,725,3277,21308,360275,0.311,NA,NA,68207114,4,2020
2020-04-14,United Kingdom,4348,1080,3234,21281,374497,0.297,NA,NA,68207114,4,2020
2020-04-15,United Kingdom,5100,884,3228,20582,390731,0.293,NA,NA,68207114,4,2020
2020-04-16,United Kingdom,5343,1040,3222,20389,408508,0.295,NA,NA,68207114,4,2020
2020-04-17,United Kingdom,4990,914,3162,19330,425873,0.297,NA,NA,68207114,4,2020
2020-04-18,United Kingdom,4736,1108,3247,19456,442333,0.304,NA,NA,68207114,4,2020
2020-04-19,United Kingdom,3860,433,3176,19574,455793,0.303,NA,NA,68207114,4,2020
2020-04-20,United Kingdom,4866,576,3130,19331,488473,0.259,NA,NA,68207114,4,2020
2020-04-21,United Kingdom,4775,1224,3036,19139,508536,0.251,NA,NA,68207114,4,2020
2020-04-22,United Kingdom,5505,857,2964,18533,528625,0.247,NA,NA,68207114,4,2020
2020-04-23,United Kingdom,5168,684,2867,17867,548993,0.241,NA,NA,68207114,4,2020
2020-04-24,United Kingdom,4981,1018,2703,17063,570975,0.234,NA,NA,68207114,4,2020
2020-04-25,United Kingdom,3764,816,2702,16604,588914,0.225,NA,NA,68207114,4,2020
2020-04-26,United Kingdom,3473,364,2580,16555,606882,0.215,NA,NA,68207114,4,2020
2020-04-27,United Kingdom,4704,323,2460,16662,623435,0.24,NA,NA,68207114,4,2020
2020-04-28,United Kingdom,4727,971,2353,15877,647084,0.233,NA,NA,68207114,4,2020
