week,material_id,material_desc,material_group_id,material_group_desc,abcd,reqs,inventory_ultimo,moq
9,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
10,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
11,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
12,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
13,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
14,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
15,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
16,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
17,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
18,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
19,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
20,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
21,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
22,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
23,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
24,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,156364,400000
25,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,200000,-43636,400000
26,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,-43636,400000
27,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,-43636,400000
28,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,-43636,400000
29,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,-43636,400000
30,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,-43636,400000
31,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,-43636,400000
32,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,-43636,400000
33,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,-43636,400000
34,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,-43636,400000
35,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,-43636,400000
36,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,-43636,400000
37,M51338369,CAN STEL RG 4.5% 50CL S_AL 0050A MV NO,MG2030201,ALU NON-EMBOSSED CAN,C,0,-43636,400000
8,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,89470,400000
9,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,89470,400000
10,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,89470,400000
11,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,89470,400000
12,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,200000,-110530,400000
13,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-110530,400000
14,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-110530,400000
15,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-110530,400000
16,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-110530,400000
17,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-110530,400000
18,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-110530,400000
19,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-110530,400000
20,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,200000,-310530,400000
21,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-310530,400000
22,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-310530,400000
23,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-310530,400000
24,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-310530,400000
25,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-310530,400000
26,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-310530,400000
27,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-310530,400000
28,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-310530,400000
29,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-310530,400000
30,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-310530,400000
31,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-310530,400000
32,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,400000,-710530,400000
33,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-710530,400000
34,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-710530,400000
35,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-710530,400000
36,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-710530,400000
37,M51339444,CAN STEL_RG 33CL S_AL 0030A MV FI'20,MG2030201,ALU NON-EMBOSSED CAN,C,0,-710530,400000
8,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,0,400000
9,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,0,400000
10,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,0,400000
11,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,0,400000
12,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,0,400000
13,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,0,400000
14,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,0,400000
15,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,0,400000
16,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,0,400000
17,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,0,400000
18,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,0,400000
19,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,0,400000
20,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,11400000,-11400000,400000
21,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-11400000,400000
22,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-11400000,400000
23,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-11400000,400000
24,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-11400000,400000
25,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-11400000,400000
26,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-11400000,400000
27,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-11400000,400000
28,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-11400000,400000
29,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,8800000,-20200000,400000
30,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-20200000,400000
31,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-20200000,400000
32,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-20200000,400000
33,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-20200000,400000
34,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-20200000,400000
35,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-20200000,400000
36,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-20200000,400000
37,M51342330,xCAN BECK INL 50CL S_AL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,0,-20200000,400000
8,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
9,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
10,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
11,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
12,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
13,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
14,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
15,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
16,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
17,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
18,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
19,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
20,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
21,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
22,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,1036800,500000
23,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,1000000,36800,500000
24,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,36800,500000
25,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,36800,500000
26,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,36800,500000
27,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,36800,500000
28,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,36800,500000
29,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,36800,500000
30,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,36800,500000
31,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,36800,500000
32,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,36800,500000
33,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,1000000,-963200,500000
34,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,-963200,500000
35,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,-963200,500000
36,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,-963200,500000
37,M51342342,CAN BECK GOLD S_AL 50CL 0050A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,A,0,-963200,500000
8,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,37800,500000
9,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,37800,500000
10,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,37800,500000
11,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,37800,500000
12,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,37800,500000
13,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,37800,500000
14,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,37800,500000
15,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,37800,500000
16,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,37800,500000
17,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,37800,500000
18,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,37800,500000
19,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,250000,-212200,500000
20,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
21,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
22,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
23,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
24,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
25,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
26,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
27,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
28,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
29,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
30,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
31,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
32,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
33,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
34,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
35,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
36,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
37,M51342344,CAN BE BLU NA INL 50CL S_AL 0050A MV DPG,MG2030201,ALU NON-EMBOSSED CAN,C,0,-212200,500000
8,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,16661259,400000
9,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,16661259,400000
10,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,16661259,400000
11,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,16661259,400000
12,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,16661259,400000
13,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,16661259,400000
14,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,16661259,400000
15,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,16661259,400000
16,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,20600000,-3938741,400000
17,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3938741,400000
18,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3938741,400000
19,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3938741,400000
20,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3938741,400000
21,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3938741,400000
22,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3938741,400000
23,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3938741,400000
24,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3938741,400000
25,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3938741,400000
26,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3938741,400000
27,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-3938741,400000
28,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,17400000,-21338741,400000
29,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-21338741,400000
30,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-21338741,400000
31,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-21338741,400000
32,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-21338741,400000
33,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-21338741,400000
34,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-21338741,400000
35,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-21338741,400000
36,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-21338741,400000
37,M51342678,CAN JUP_PI 33CL S_AL 0031A RIBB LITT'20,MG2030201,ALU NON-EMBOSSED CAN,A,0,-21338741,400000
8,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,6139198,400000
9,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,5290400,848798,400000
10,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,848798,400000
11,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,848798,400000
12,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,848798,400000
13,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,848798,400000
14,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,848798,400000
15,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,848798,400000
16,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,848798,400000
17,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,11200000,-10351202,400000
18,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,-10351202,400000
19,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,-10351202,400000
20,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,-10351202,400000
21,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,-10351202,400000
22,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,-10351202,400000
23,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,-10351202,400000
24,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,-10351202,400000
25,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,-10351202,400000
26,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,-10351202,400000
27,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,-10351202,400000
28,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,-10351202,400000
29,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,4800000,-15151202,400000
30,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,-15151202,400000
31,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,-15151202,400000
32,M51342792,CAN JUP_PI 50CL S_ST 0150A 2020,MG20301,STEEL CANS,A,0,-15151202,400000
